customer_id,customer_type,village,distance_km,first_order_date
C2698,Wholesale / dealer,Dakor,12,2026-07-31
C2699,Retail farmer,Thasra,9,2026-07-31
C2700,Retail farmer,Dakor,12,2026-07-31
C2701,Retail farmer,Balasinor,28,2026-07-31
C2702,Retail farmer,Kathlal,35,2026-07-31
C2703,Wholesale / dealer,Thasra,9,2026-07-31
C2704,Retail farmer,Sevalia,18,2026-07-31
C2705,Home gardener,Nadiad,38,2026-07-31
C2706,Retail farmer,Thasra,9,2026-07-31
C2707,Retail farmer,Anand,42,2026-07-31
C2708,Retail farmer,Thasra,9,2026-07-31
C2709,Retail farmer,Balasinor,28,2026-08-01
C2710,Retail farmer,Thasra,9,2026-08-01
C2711,Retail farmer,Dakor,12,2026-08-01
C2712,Retail farmer,Anand,42,2026-08-01
C2713,Retail farmer,Mahudha,30,2026-08-01
C2714,Retail farmer,Mithapura,1,2026-08-01
C2715,Retail farmer,Jesapura,1,2026-08-01
C2716,Retail farmer,Thasra,9,2026-08-01
C2717,Retail farmer,Umreth,22,2026-08-01
C2718,Retail farmer,Thasra,9,2026-08-01
C2719,Retail farmer,Thasra,9,2026-08-01
C2720,Retail farmer,Mithapura,1,2026-08-02
C2721,Retail farmer,Sevalia,18,2026-08-02
C2722,Retail farmer,Umreth,22,2026-08-02
C2723,Retail farmer,Umreth,22,2026-08-02
C2724,Home gardener,Dakor,12,2026-08-02
C2725,Wholesale / dealer,Mithapura,1,2026-08-02
C2726,Retail farmer,Dakor,12,2026-08-02
C2727,Retail farmer,Dakor,12,2026-08-02
C2728,Retail farmer,Anand,42,2026-08-02
C2729,Home gardener,Nadiad,38,2026-08-02
C2730,Retail farmer,Anand,42,2026-08-02
C2731,Retail farmer,Umreth,22,2026-08-02
C2732,Wholesale / dealer,Dakor,12,2026-08-02
C2733,Retail farmer,Sevalia,18,2026-08-02
C2734,Retail farmer,Mithapura,1,2026-08-03
C2735,Retail farmer,Dakor,12,2026-08-03
C2736,Retail farmer,Nadiad,38,2026-08-03
C2737,Retail farmer,Jesapura,1,2026-08-03
C2738,Retail farmer,Dakor,12,2026-08-03
C2739,Retail farmer,Thasra,9,2026-08-03
C2740,Retail farmer,Balasinor,28,2026-08-03
C2741,Retail farmer,Balasinor,28,2026-08-03
C2742,Retail farmer,Thasra,9,2026-08-03
C2743,Retail farmer,Nadiad,38,2026-08-03
C2744,Retail farmer,Umreth,22,2026-08-03
C2745,Retail farmer,Kathlal,35,2026-08-03
C2746,Retail farmer,Balasinor,28,2026-08-03
C2747,Wholesale / dealer,Kapadvanj,40,2026-08-03
C2748,Retail farmer,Kapadvanj,40,2026-08-03
C2749,Retail farmer,Umreth,22,2026-08-03
C2750,Retail farmer,Kapadvanj,40,2026-08-03
C2751,Wholesale / dealer,Kathlal,35,2026-08-04
C2752,Retail farmer,Kathlal,35,2026-08-04
C2753,Retail farmer,Jesapura,1,2026-08-04
C2754,Home gardener,Thasra,9,2026-08-04
C2755,Retail farmer,Nadiad,38,2026-08-04
C2756,Retail farmer,Anand,42,2026-08-04
C2757,Retail farmer,Jesapura,1,2026-08-04
C2758,Retail farmer,Kapadvanj,40,2026-08-04
C2759,Retail farmer,Sevalia,18,2026-08-04
C2760,Retail farmer,Sevalia,18,2026-08-04
C2761,Retail farmer,Anand,42,2026-08-04
C2762,Retail farmer,Mithapura,1,2026-08-05
C2763,Home gardener,Dakor,12,2026-08-05
C2764,Wholesale / dealer,Mithapura,1,2026-08-05
C2765,Retail farmer,Dakor,12,2026-08-05
C2766,Home gardener,Sevalia,18,2026-08-05
C2767,Retail farmer,Mahudha,30,2026-08-05
C2768,Home gardener,Dakor,12,2026-08-05
C2769,Retail farmer,Dakor,12,2026-08-05
C2770,Retail farmer,Thasra,9,2026-08-06
C2771,Retail farmer,Dakor,12,2026-08-06
C2772,Retail farmer,Sevalia,18,2026-08-06
C2773,Wholesale / dealer,Anand,42,2026-08-06
C2774,Wholesale / dealer,Thasra,9,2026-08-07
C2775,Retail farmer,Sevalia,18,2026-08-07
C2776,Home gardener,Jesapura,1,2026-08-07
C2777,Retail farmer,Kathlal,35,2026-08-07
C2778,Retail farmer,Kathlal,35,2026-08-07
C2779,Retail farmer,Dakor,12,2026-08-07
C2780,Retail farmer,Nadiad,38,2026-08-07
C2781,Retail farmer,Kapadvanj,40,2026-08-07
C2782,Retail farmer,Jesapura,1,2026-08-08
C2783,Retail farmer,Jesapura,1,2026-08-08
C2784,Retail farmer,Mithapura,1,2026-08-08
C2785,Retail farmer,Thasra,9,2026-08-08
C2786,Retail farmer,Kathlal,35,2026-08-08
C2787,Retail farmer,Thasra,9,2026-08-08
C2788,Retail farmer,Umreth,22,2026-08-08
C2789,Home gardener,Umreth,22,2026-08-08
C2790,Retail farmer,Dakor,12,2026-08-08
C2791,Retail farmer,Mahudha,30,2026-08-08
C2792,Retail farmer,Dakor,12,2026-08-08
C2793,Retail farmer,Jesapura,1,2026-08-09
C2794,Retail farmer,Anand,42,2026-08-09
C2795,Wholesale / dealer,Nadiad,38,2026-08-09
C2796,Retail farmer,Thasra,9,2026-08-09
C2797,Retail farmer,Kapadvanj,40,2026-08-09
C2798,Retail farmer,Dakor,12,2026-08-09
C2799,Retail farmer,Kapadvanj,40,2026-08-09
C2800,Retail farmer,Jesapura,1,2026-08-09
C2801,Retail farmer,Jesapura,1,2026-08-09
C2802,Retail farmer,Dakor,12,2026-08-10
C2803,Retail farmer,Dakor,12,2026-08-10
C2804,Wholesale / dealer,Umreth,22,2026-08-10
C2805,Retail farmer,Thasra,9,2026-08-10
C2806,Retail farmer,Sevalia,18,2026-08-10
C2807,Retail farmer,Thasra,9,2026-08-10
C2808,Retail farmer,Thasra,9,2026-08-10
C2809,Wholesale / dealer,Anand,42,2026-08-10
C2810,Home gardener,Mithapura,1,2026-08-10
C2811,Retail farmer,Anand,42,2026-08-10
C2812,Wholesale / dealer,Kathlal,35,2026-08-10
C2813,Retail farmer,Kathlal,35,2026-08-11
C2814,Retail farmer,Thasra,9,2026-08-11
C2815,Retail farmer,Thasra,9,2026-08-11
C2816,Retail farmer,Nadiad,38,2026-08-11
C2817,Retail farmer,Thasra,9,2026-08-11
C2818,Retail farmer,Sevalia,18,2026-08-11
C2819,Home gardener,Kapadvanj,40,2026-08-11
C2820,Retail farmer,Mahudha,30,2026-08-11
C2821,Retail farmer,Thasra,9,2026-08-11
C2822,Retail farmer,Mithapura,1,2026-08-11
C2823,Wholesale / dealer,Kathlal,35,2026-08-12
C2824,Wholesale / dealer,Balasinor,28,2026-08-12
C2825,Retail farmer,Jesapura,1,2026-08-12
C2826,Retail farmer,Thasra,9,2026-08-12
C2827,Retail farmer,Kapadvanj,40,2026-08-12
C2828,Retail farmer,Jesapura,1,2026-08-12
C2829,Retail farmer,Sevalia,18,2026-08-12
C2830,Wholesale / dealer,Dakor,12,2026-08-12
C2831,Retail farmer,Sevalia,18,2026-08-12
C2832,Retail farmer,Nadiad,38,2026-08-13
C2833,Retail farmer,Anand,42,2026-08-13
C2834,Home gardener,Nadiad,38,2026-08-13
C2835,Wholesale / dealer,Thasra,9,2026-08-13
C2836,Retail farmer,Balasinor,28,2026-08-13
C2837,Retail farmer,Mahudha,30,2026-08-13
C2838,Home gardener,Thasra,9,2026-08-13
C2839,Retail farmer,Balasinor,28,2026-08-13
C2840,Retail farmer,Kapadvanj,40,2026-08-13
C2841,Retail farmer,Mithapura,1,2026-08-14
C2842,Retail farmer,Anand,42,2026-08-14
C2843,Retail farmer,Thasra,9,2026-08-14
C2844,Wholesale / dealer,Umreth,22,2026-08-14
C2845,Retail farmer,Sevalia,18,2026-08-14
C2846,Retail farmer,Jesapura,1,2026-08-14
C2847,Retail farmer,Mahudha,30,2026-08-14
C2848,Retail farmer,Mahudha,30,2026-08-14
C2849,Retail farmer,Kathlal,35,2026-08-15
C2850,Retail farmer,Balasinor,28,2026-08-15
C2851,Retail farmer,Umreth,22,2026-08-15
C2852,Retail farmer,Thasra,9,2026-08-15
C2853,Retail farmer,Anand,42,2026-08-15
C2854,Retail farmer,Jesapura,1,2026-08-15
C2855,Retail farmer,Mithapura,1,2026-08-15
C2856,Wholesale / dealer,Balasinor,28,2026-08-15
C2857,Retail farmer,Thasra,9,2026-08-15
C2858,Retail farmer,Anand,42,2026-08-16
C2859,Retail farmer,Thasra,9,2026-08-16
C2860,Retail farmer,Umreth,22,2026-08-16
C2861,Retail farmer,Thasra,9,2026-08-16
C2862,Wholesale / dealer,Thasra,9,2026-08-16
C2863,Retail farmer,Umreth,22,2026-08-16
C2864,Retail farmer,Jesapura,1,2026-08-16
C2865,Retail farmer,Jesapura,1,2026-08-16
C2866,Retail farmer,Thasra,9,2026-08-16
C2867,Retail farmer,Anand,42,2026-08-16
C2868,Retail farmer,Sevalia,18,2026-08-17
C2869,Retail farmer,Balasinor,28,2026-08-17
C2870,Retail farmer,Jesapura,1,2026-08-17
C2871,Retail farmer,Mahudha,30,2026-08-17
C2872,Home gardener,Thasra,9,2026-08-17
C2873,Retail farmer,Thasra,9,2026-08-17
C2874,Wholesale / dealer,Kathlal,35,2026-08-17
C2875,Wholesale / dealer,Jesapura,1,2026-08-17
C2876,Wholesale / dealer,Balasinor,28,2026-08-18
C2877,Retail farmer,Kapadvanj,40,2026-08-18
C2878,Retail farmer,Anand,42,2026-08-18
C2879,Wholesale / dealer,Nadiad,38,2026-08-18
C2880,Wholesale / dealer,Dakor,12,2026-08-18
C2881,Retail farmer,Umreth,22,2026-08-18
C2882,Retail farmer,Thasra,9,2026-08-18
C2883,Retail farmer,Mahudha,30,2026-08-18
C2884,Retail farmer,Jesapura,1,2026-08-18
C2885,Retail farmer,Jesapura,1,2026-08-18
C2886,Retail farmer,Jesapura,1,2026-08-19
C2887,Retail farmer,Kapadvanj,40,2026-08-19
C2888,Wholesale / dealer,Mithapura,1,2026-08-19
C2889,Retail farmer,Mahudha,30,2026-08-19
C2890,Wholesale / dealer,Dakor,12,2026-08-19
C2891,Retail farmer,Nadiad,38,2026-08-19
C2892,Retail farmer,Mahudha,30,2026-08-19
C2893,Retail farmer,Dakor,12,2026-08-19
C2894,Retail farmer,Dakor,12,2026-08-20
C2895,Retail farmer,Jesapura,1,2026-08-20
C2896,Retail farmer,Thasra,9,2026-08-20
C2897,Retail farmer,Anand,42,2026-08-20
C2898,Wholesale / dealer,Balasinor,28,2026-08-20
C2899,Retail farmer,Sevalia,18,2026-08-20
C2900,Home gardener,Sevalia,18,2026-08-20
C2901,Retail farmer,Thasra,9,2026-08-20
C2902,Retail farmer,Kapadvanj,40,2026-08-20
C2903,Retail farmer,Thasra,9,2026-08-20
C2904,Retail farmer,Anand,42,2026-08-21
C2905,Retail farmer,Thasra,9,2026-08-21
C2906,Retail farmer,Umreth,22,2026-08-21
C2907,Retail farmer,Dakor,12,2026-08-21
C2908,Home gardener,Thasra,9,2026-08-21
C2909,Wholesale / dealer,Sevalia,18,2026-08-21
C2910,Retail farmer,Dakor,12,2026-08-21
C2911,Retail farmer,Nadiad,38,2026-08-21
C2912,Home gardener,Thasra,9,2026-08-21
C2913,Wholesale / dealer,Umreth,22,2026-08-21
C2914,Retail farmer,Jesapura,1,2026-08-22
C2915,Retail farmer,Sevalia,18,2026-08-22
C2916,Retail farmer,Sevalia,18,2026-08-22
C2917,Retail farmer,Umreth,22,2026-08-22
C2918,Retail farmer,Umreth,22,2026-08-22
C2919,Retail farmer,Umreth,22,2026-08-22
C2920,Retail farmer,Sevalia,18,2026-08-23
C2921,Retail farmer,Sevalia,18,2026-08-23
C2922,Retail farmer,Thasra,9,2026-08-23
C2923,Retail farmer,Thasra,9,2026-08-23
C2924,Home gardener,Dakor,12,2026-08-23
C2925,Retail farmer,Umreth,22,2026-08-23
C2926,Home gardener,Umreth,22,2026-08-23
C2927,Retail farmer,Sevalia,18,2026-08-23
C2928,Retail farmer,Mahudha,30,2026-08-23
C2929,Wholesale / dealer,Thasra,9,2026-08-24
C2930,Home gardener,Umreth,22,2026-08-24
C2931,Retail farmer,Umreth,22,2026-08-24
C2932,Home gardener,Anand,42,2026-08-24
C2933,Retail farmer,Mahudha,30,2026-08-24
C2934,Retail farmer,Mithapura,1,2026-08-24
C2935,Retail farmer,Kapadvanj,40,2026-08-24
C2936,Retail farmer,Mahudha,30,2026-08-24
C2937,Retail farmer,Balasinor,28,2026-08-24
C2938,Retail farmer,Mahudha,30,2026-08-25
C2939,Retail farmer,Mithapura,1,2026-08-25
C2940,Retail farmer,Dakor,12,2026-08-25
C2941,Retail farmer,Jesapura,1,2026-08-25
C2942,Retail farmer,Anand,42,2026-08-25
C2943,Retail farmer,Dakor,12,2026-08-25
C2944,Retail farmer,Mithapura,1,2026-08-25
C2945,Retail farmer,Sevalia,18,2026-08-25
C2946,Retail farmer,Mithapura,1,2026-08-26
C2947,Retail farmer,Mahudha,30,2026-08-26
C2948,Retail farmer,Dakor,12,2026-08-26
C2949,Retail farmer,Jesapura,1,2026-08-26
C2950,Retail farmer,Kathlal,35,2026-08-26
C2951,Home gardener,Umreth,22,2026-08-26
C2952,Retail farmer,Balasinor,28,2026-08-26
C2953,Retail farmer,Nadiad,38,2026-08-26
C2954,Retail farmer,Balasinor,28,2026-08-26
C2955,Home gardener,Anand,42,2026-08-26
C2956,Retail farmer,Nadiad,38,2026-08-27
C2957,Home gardener,Dakor,12,2026-08-27
C2958,Retail farmer,Umreth,22,2026-08-27
C2959,Retail farmer,Thasra,9,2026-08-27
C2960,Home gardener,Kathlal,35,2026-08-27
C2961,Retail farmer,Mahudha,30,2026-08-27
C2962,Retail farmer,Kapadvanj,40,2026-08-27
C2963,Retail farmer,Nadiad,38,2026-08-27
C2964,Retail farmer,Anand,42,2026-08-28
C2965,Wholesale / dealer,Mahudha,30,2026-08-28
C2966,Retail farmer,Anand,42,2026-08-28
C2967,Retail farmer,Sevalia,18,2026-08-28
C2968,Retail farmer,Balasinor,28,2026-08-28
C2969,Wholesale / dealer,Kathlal,35,2026-08-28
C2970,Retail farmer,Kapadvanj,40,2026-08-28
C2971,Wholesale / dealer,Thasra,9,2026-08-28
C2972,Wholesale / dealer,Kapadvanj,40,2026-08-29
C2973,Retail farmer,Balasinor,28,2026-08-29
C2974,Retail farmer,Jesapura,1,2026-08-29
C2975,Retail farmer,Thasra,9,2026-08-29
C2976,Retail farmer,Dakor,12,2026-08-29
C2977,Retail farmer,Sevalia,18,2026-08-29
C2978,Home gardener,Mahudha,30,2026-08-29
C2979,Wholesale / dealer,Umreth,22,2026-08-29
C2980,Retail farmer,Dakor,12,2026-08-29
C2981,Retail farmer,Thasra,9,2026-08-29
C2982,Retail farmer,Sevalia,18,2026-08-29
C2983,Retail farmer,Sevalia,18,2026-08-29
C2984,Retail farmer,Balasinor,28,2026-08-29
C2985,Retail farmer,Dakor,12,2026-08-29
C2986,Retail farmer,Mahudha,30,2026-08-29
C2987,Retail farmer,Dakor,12,2026-08-29
C2988,Retail farmer,Mithapura,1,2026-08-30
C2989,Retail farmer,Umreth,22,2026-08-30
C2990,Retail farmer,Balasinor,28,2026-08-30
C2991,Wholesale / dealer,Nadiad,38,2026-08-30
C2992,Home gardener,Mahudha,30,2026-08-30
C2993,Retail farmer,Sevalia,18,2026-08-30
C2994,Wholesale / dealer,Nadiad,38,2026-08-30
C2995,Retail farmer,Umreth,22,2026-08-31
C2996,Retail farmer,Kathlal,35,2026-08-31
C2997,Retail farmer,Thasra,9,2026-08-31
C2998,Home gardener,Dakor,12,2026-08-31
C2999,Retail farmer,Umreth,22,2026-08-31
C3000,Retail farmer,Mahudha,30,2026-08-31
C3001,Retail farmer,Thasra,9,2026-08-31
