order_id,order_date,customer_id,customer_type,variety_id,crop,method,quantity,unit_price_inr,discount_pct,revenue_inr,payment_mode,channel,fulfilment
O001229,2024-08-13,C0311,Retail farmer,V13,Brinjal,Pro-tray,1800,1.23,0.0,2214.0,Cash,WhatsApp,Self pickup
O001230,2024-08-13,C0271,Wholesale / dealer,V14,Marigold,Pro-tray,3500,1.75,8.7,5592.12,Cash,Walk-in,Self pickup
O001231,2024-08-13,C0083,Wholesale / dealer,V16,Tobacco,Nursery bed,16500,0.12,8.6,1809.72,Cash,Walk-in,Van delivery
O001232,2024-08-13,C0561,Retail farmer,V16,Tobacco,Nursery bed,5400,0.12,2.3,633.1,Cash,Phone call,Van delivery
O001233,2024-08-13,C0562,Retail farmer,V16,Tobacco,Nursery bed,6200,0.12,3.1,720.94,UPI,Phone call,Van delivery
O001234,2024-08-13,C0184,Retail farmer,V16,Tobacco,Nursery bed,12700,0.12,3.5,1470.66,Cash,Walk-in,Self pickup
O001235,2024-08-13,C0563,Retail farmer,V16,Tobacco,Nursery bed,12400,0.12,2.6,1449.31,Cash,Walk-in,Van delivery
O001236,2024-08-14,C0564,Retail farmer,V04,Chilli,Pro-tray,1200,1.69,0.0,2028.0,Cash,Walk-in,Self pickup
O001237,2024-08-14,C0338,Retail farmer,V03,Chilli,Pro-tray,700,1.68,0.0,1176.0,Cash,WhatsApp,Self pickup
O001238,2024-08-14,C0287,Wholesale / dealer,V07,Chilli,Pro-tray,10100,1.26,8.7,11618.84,Credit,Walk-in,Self pickup
O001239,2024-08-14,C0275,Retail farmer,V07,Chilli,Nursery bed,1700,0.87,0.0,1479.0,UPI,Walk-in,Self pickup
O001240,2024-08-14,C0565,Retail farmer,V02,Chilli,Pro-tray,1500,1.46,0.0,2190.0,Credit,Walk-in,Self pickup
O001241,2024-08-14,C0254,Retail farmer,V11,Capsicum,Pro-tray,1900,3.21,0.0,6099.0,Credit,Phone call,Self pickup
O001242,2024-08-14,C0566,Retail farmer,V11,Capsicum,Pro-tray,2900,3.17,0.0,9193.0,Cash,Phone call,Self pickup
O001243,2024-08-14,C0408,Retail farmer,V11,Capsicum,Pro-tray,1300,3.13,0.0,4069.0,Cash,Phone call,Van delivery
O001244,2024-08-14,C0273,Retail farmer,V12,Tomato,Pro-tray,1000,1.79,0.0,1790.0,Cash,Walk-in,Self pickup
O001245,2024-08-14,C0460,Retail farmer,V15,Marigold,Nursery bed,1100,1.26,0.0,1386.0,UPI,Phone call,Self pickup
O001246,2024-08-14,C0420,Retail farmer,V14,Marigold,Nursery bed,700,1.27,0.0,889.0,Cash,Phone call,Van delivery
O001247,2024-08-14,C0567,Retail farmer,V15,Marigold,Pro-tray,700,1.66,0.0,1162.0,Cash,Phone call,Self pickup
O001248,2024-08-14,C0503,Wholesale / dealer,V16,Tobacco,Nursery bed,62700,0.12,11.3,6673.79,Credit,Walk-in,Van delivery
O001249,2024-08-14,C0454,Retail farmer,V16,Tobacco,Nursery bed,12800,0.12,2.3,1500.67,UPI,Phone call,Van delivery
O001250,2024-08-14,C0256,Wholesale / dealer,V16,Tobacco,Nursery bed,44200,0.12,8.7,4842.55,UPI,Walk-in,Van delivery
O001251,2024-08-14,C0279,Retail farmer,V16,Tobacco,Nursery bed,19900,0.12,3.3,2309.2,Cash,Phone call,Van delivery
O001252,2024-08-14,C0568,Retail farmer,V16,Tobacco,Nursery bed,21500,0.12,3.4,2492.28,Cash,Walk-in,Van delivery
O001253,2024-08-14,C0425,Retail farmer,V16,Tobacco,Nursery bed,4000,0.12,0.0,480.0,Cash,Phone call,Self pickup
O001254,2024-08-14,C0569,Retail farmer,V16,Tobacco,Nursery bed,9700,0.12,1.7,1144.21,UPI,Walk-in,Van delivery
O001255,2024-08-14,C0269,Retail farmer,V16,Tobacco,Nursery bed,8300,0.12,2.2,974.09,Credit,Walk-in,Van delivery
O001256,2024-08-14,C0570,Retail farmer,V16,Tobacco,Nursery bed,13700,0.12,3.9,1579.88,UPI,Walk-in,Van delivery
O001257,2024-08-14,C0571,Retail farmer,V16,Tobacco,Nursery bed,5700,0.12,2.0,670.32,Cash,Walk-in,Self pickup
O001258,2024-08-14,C0201,Retail farmer,V16,Tobacco,Nursery bed,4200,0.12,0.0,504.0,Credit,Walk-in,Self pickup
O001259,2024-08-15,C0572,Retail farmer,V02,Chilli,Pro-tray,3400,1.48,0.0,5032.0,Cash,Walk-in,Self pickup
O001260,2024-08-15,C0262,Wholesale / dealer,V01,Chilli,Nursery bed,3200,1.11,11.1,3157.73,Cash,Phone call,Self pickup
O001261,2024-08-15,C0573,Retail farmer,V07,Chilli,Pro-tray,5300,1.26,1.1,6604.54,Cash,Walk-in,Van delivery
O001262,2024-08-15,C0574,Home gardener,V06,Chilli,Pro-tray,180,1.3,0.0,234.0,Cash,Walk-in,Self pickup
O001263,2024-08-15,C0575,Retail farmer,V06,Chilli,Nursery bed,1500,0.9,0.0,1350.0,Cash,WhatsApp,Self pickup
O001264,2024-08-15,C0576,Retail farmer,V06,Chilli,Nursery bed,700,0.92,0.0,644.0,Credit,WhatsApp,Self pickup
O001265,2024-08-15,C0182,Wholesale / dealer,V07,Chilli,Pro-tray,7600,1.27,8.7,8812.28,Cash,Walk-in,Van delivery
O001266,2024-08-15,C0577,Wholesale / dealer,V14,Marigold,Pro-tray,3900,1.82,10.5,6352.71,Credit,Walk-in,Self pickup
O001267,2024-08-15,C0578,Wholesale / dealer,V16,Tobacco,Nursery bed,26200,0.12,8.4,2879.9,Credit,Walk-in,Van delivery
O001268,2024-08-15,C0579,Wholesale / dealer,V16,Tobacco,Nursery bed,57200,0.12,8.9,6253.1,Credit,Walk-in,Van delivery
O001269,2024-08-15,C0543,Retail farmer,V16,Tobacco,Nursery bed,3300,0.12,0.0,396.0,Cash,Phone call,Self pickup
O001270,2024-08-15,C0578,Wholesale / dealer,V16,Tobacco,Nursery bed,19000,0.12,9.3,2067.96,Cash,Walk-in,Self pickup
O001271,2024-08-16,C0224,Wholesale / dealer,V06,Chilli,Pro-tray,6600,1.28,11.9,7442.69,UPI,Walk-in,Self pickup
O001272,2024-08-16,C0580,Retail farmer,V03,Chilli,Pro-tray,1200,1.62,0.0,1944.0,UPI,WhatsApp,Self pickup
O001273,2024-08-16,C0581,Wholesale / dealer,V02,Chilli,Nursery bed,5900,1.05,10.7,5532.14,Credit,Phone call,Van delivery
O001274,2024-08-16,C0079,Wholesale / dealer,V12,Tomato,Pro-tray,8000,1.85,8.1,13601.2,UPI,WhatsApp,Self pickup
O001275,2024-08-16,C0582,Retail farmer,V13,Brinjal,Pro-tray,2200,1.17,0.0,2574.0,Cash,Walk-in,Self pickup
O001276,2024-08-16,C0159,Retail farmer,V14,Marigold,Pro-tray,900,1.82,0.0,1638.0,UPI,WhatsApp,Self pickup
O001277,2024-08-16,C0477,Retail farmer,V14,Marigold,Nursery bed,600,1.32,0.0,792.0,UPI,Walk-in,Self pickup
O001278,2024-08-16,C0245,Retail farmer,V14,Marigold,Nursery bed,2200,1.3,0.0,2860.0,Cash,Walk-in,Self pickup
O001279,2024-08-16,C0286,Retail farmer,V16,Tobacco,Nursery bed,14100,0.12,0.9,1676.77,Cash,Walk-in,Van delivery
O001280,2024-08-17,C0553,Retail farmer,V08,Chilli,Pro-tray,3500,1.59,0.0,5565.0,UPI,Walk-in,Self pickup
O001281,2024-08-17,C0081,Retail farmer,V05,Chilli,Nursery bed,2100,1.14,0.0,2394.0,Cash,WhatsApp,Self pickup
O001282,2024-08-17,C0583,Home gardener,V03,Chilli,Pro-tray,40,1.69,0.0,67.6,Cash,Walk-in,Van delivery
O001283,2024-08-17,C0056,Retail farmer,V01,Chilli,Pro-tray,600,1.52,0.0,912.0,Cash,Phone call,Self pickup
O001284,2024-08-17,C0584,Retail farmer,V07,Chilli,Pro-tray,1600,1.24,0.0,1984.0,Cash,Phone call,Self pickup
O001285,2024-08-17,C0410,Wholesale / dealer,V06,Chilli,Nursery bed,6200,0.88,11.2,4844.93,Credit,Phone call,Van delivery
O001286,2024-08-17,C0404,Wholesale / dealer,V06,Chilli,Nursery bed,13400,0.9,10.3,10817.82,Cash,Phone call,Van delivery
O001287,2024-08-17,C0414,Wholesale / dealer,V06,Chilli,Nursery bed,12100,0.9,9.1,9899.01,Credit,WhatsApp,Self pickup
O001288,2024-08-17,C0358,Retail farmer,V01,Chilli,Pro-tray,1800,1.56,0.0,2808.0,Credit,Walk-in,Self pickup
O001289,2024-08-17,C0130,Retail farmer,V01,Chilli,Nursery bed,4500,1.12,0.0,5040.0,UPI,Phone call,Self pickup
O001290,2024-08-17,C0585,Retail farmer,V11,Capsicum,Pro-tray,1700,3.12,0.0,5304.0,Credit,Phone call,Self pickup
O001291,2024-08-17,C0586,Retail farmer,V11,Capsicum,Pro-tray,900,3.15,0.0,2835.0,Credit,Walk-in,Self pickup
O001292,2024-08-17,C0587,Retail farmer,V12,Tomato,Pro-tray,3000,1.82,0.0,5460.0,Cash,Phone call,Self pickup
O001293,2024-08-17,C0588,Retail farmer,V14,Marigold,Pro-tray,1000,1.75,0.0,1750.0,Cash,Phone call,Self pickup
O001294,2024-08-17,C0589,Retail farmer,V14,Marigold,Pro-tray,1400,1.77,0.0,2478.0,Cash,Walk-in,Self pickup
O001295,2024-08-17,C0349,Retail farmer,V16,Tobacco,Nursery bed,15100,0.12,1.2,1790.26,Credit,Walk-in,Van delivery
O001296,2024-08-18,C0437,Retail farmer,V03,Chilli,Pro-tray,1100,1.63,0.0,1793.0,Cash,Phone call,Self pickup
O001297,2024-08-18,C0193,Retail farmer,V06,Chilli,Pro-tray,800,1.32,0.0,1056.0,UPI,Walk-in,Self pickup
O001298,2024-08-18,C0355,Retail farmer,V06,Chilli,Nursery bed,1100,0.9,0.0,990.0,Credit,Phone call,Self pickup
O001299,2024-08-18,C0138,Retail farmer,V10,Chilli,Pro-tray,2900,1.38,0.0,4002.0,Cash,Phone call,Self pickup
O001300,2024-08-18,C0590,Retail farmer,V01,Chilli,Nursery bed,2900,1.11,0.0,3219.0,Cash,Walk-in,Self pickup
O001301,2024-08-18,C0591,Retail farmer,V02,Chilli,Pro-tray,1000,1.46,0.0,1460.0,Cash,Walk-in,Self pickup
O001302,2024-08-18,C0592,Retail farmer,V01,Chilli,Nursery bed,500,1.13,0.0,565.0,Credit,Walk-in,Van delivery
O001303,2024-08-18,C0593,Retail farmer,V10,Chilli,Pro-tray,1500,1.39,0.0,2085.0,Cash,Walk-in,Self pickup
O001304,2024-08-18,C0139,Wholesale / dealer,V08,Chilli,Pro-tray,4600,1.51,11.4,6154.16,Credit,WhatsApp,Self pickup
O001305,2024-08-18,C0594,Retail farmer,V09,Chilli,Nursery bed,2000,1.2,0.0,2400.0,Cash,Phone call,Self pickup
O001306,2024-08-18,C0379,Retail farmer,V01,Chilli,Pro-tray,2500,1.55,0.0,3875.0,UPI,Phone call,Self pickup
O001307,2024-08-18,C0107,Retail farmer,V05,Chilli,Pro-tray,900,1.63,0.0,1467.0,Cash,Walk-in,Self pickup
O001308,2024-08-18,C0595,Retail farmer,V13,Brinjal,Pro-tray,800,1.19,0.0,952.0,Cash,Walk-in,Self pickup
O001309,2024-08-18,C0329,Retail farmer,V14,Marigold,Pro-tray,2000,1.75,0.0,3500.0,Credit,Phone call,Self pickup
O001310,2024-08-18,C0018,Retail farmer,V16,Tobacco,Nursery bed,5200,0.12,3.6,601.54,Credit,Walk-in,Self pickup
O001311,2024-08-18,C0596,Wholesale / dealer,V16,Tobacco,Nursery bed,55500,0.12,9.7,6013.98,Credit,Phone call,Van delivery
O001312,2024-08-18,C0478,Wholesale / dealer,V16,Tobacco,Nursery bed,74600,0.12,8.4,8200.03,Credit,Walk-in,Van delivery
O001313,2024-08-19,C0597,Retail farmer,V03,Chilli,Nursery bed,700,1.12,0.0,784.0,UPI,Walk-in,Self pickup
O001314,2024-08-19,C0021,Retail farmer,V06,Chilli,Pro-tray,700,1.33,0.0,931.0,Cash,Walk-in,Self pickup
O001315,2024-08-19,C0598,Retail farmer,V03,Chilli,Pro-tray,800,1.64,0.0,1312.0,Credit,WhatsApp,Self pickup
O001316,2024-08-19,C0308,Retail farmer,V03,Chilli,Nursery bed,1900,1.18,0.0,2242.0,UPI,Walk-in,Self pickup
O001317,2024-08-19,C0599,Retail farmer,V02,Chilli,Nursery bed,3400,1.06,0.0,3604.0,Credit,Phone call,Self pickup
O001318,2024-08-19,C0600,Retail farmer,V01,Chilli,Pro-tray,1300,1.58,0.0,2054.0,UPI,Phone call,Self pickup
O001319,2024-08-19,C0009,Wholesale / dealer,V03,Chilli,Nursery bed,4600,1.17,11.3,4773.83,Cash,Walk-in,Self pickup
O001320,2024-08-19,C0551,Wholesale / dealer,V02,Chilli,Nursery bed,5800,1.02,10.3,5306.65,Cash,Walk-in,Van delivery
O001321,2024-08-19,C0601,Retail farmer,V06,Chilli,Nursery bed,1900,0.92,0.0,1748.0,Cash,Walk-in,Self pickup
O001322,2024-08-19,C0567,Retail farmer,V12,Tomato,Pro-tray,1100,1.8,0.0,1980.0,Cash,WhatsApp,Van delivery
O001323,2024-08-19,C0602,Retail farmer,V12,Tomato,Nursery bed,1400,1.24,0.0,1736.0,UPI,Walk-in,Self pickup
O001324,2024-08-19,C0603,Wholesale / dealer,V12,Tomato,Pro-tray,5900,1.77,10.3,9367.37,Cash,Walk-in,Van delivery
O001325,2024-08-19,C0008,Wholesale / dealer,V16,Tobacco,Nursery bed,32900,0.12,9.8,3561.1,UPI,Phone call,Van delivery
O001326,2024-08-19,C0604,Retail farmer,V16,Tobacco,Nursery bed,10200,0.12,1.0,1211.76,Cash,Phone call,Van delivery
O001327,2024-08-19,C0555,Wholesale / dealer,V16,Tobacco,Nursery bed,15900,0.12,11.8,1682.86,UPI,Phone call,Self pickup
O001328,2024-08-19,C0605,Retail farmer,V16,Tobacco,Nursery bed,24800,0.12,3.2,2880.77,Cash,Walk-in,Van delivery
O001329,2024-08-19,C0559,Retail farmer,V16,Tobacco,Nursery bed,9100,0.12,2.8,1061.42,UPI,WhatsApp,Self pickup
O001330,2024-08-19,C0606,Retail farmer,V16,Tobacco,Nursery bed,6200,0.12,2.5,725.4,Cash,WhatsApp,Van delivery
O001331,2024-08-20,C0450,Retail farmer,V05,Chilli,Pro-tray,1200,1.63,0.0,1956.0,UPI,Walk-in,Self pickup
O001332,2024-08-20,C0607,Retail farmer,V07,Chilli,Pro-tray,2100,1.27,0.0,2667.0,Cash,WhatsApp,Self pickup
O001333,2024-08-20,C0133,Retail farmer,V05,Chilli,Pro-tray,800,1.59,0.0,1272.0,Cash,WhatsApp,Self pickup
O001334,2024-08-20,C0530,Wholesale / dealer,V01,Chilli,Pro-tray,3000,1.57,9.9,4243.71,Cash,Walk-in,Van delivery
O001335,2024-08-20,C0482,Home gardener,V07,Chilli,Pro-tray,20,1.27,0.0,25.4,Cash,Walk-in,Self pickup
O001336,2024-08-20,C0323,Wholesale / dealer,V13,Brinjal,Pro-tray,3900,1.23,10.8,4278.92,UPI,Walk-in,Self pickup
O001337,2024-08-20,C0370,Retail farmer,V16,Tobacco,Nursery bed,6300,0.12,1.2,746.93,Credit,Walk-in,Van delivery
O001338,2024-08-20,C0383,Retail farmer,V16,Tobacco,Nursery bed,7200,0.12,0.1,863.14,UPI,Walk-in,Self pickup
O001339,2024-08-20,C0608,Retail farmer,V16,Tobacco,Nursery bed,10800,0.12,1.5,1276.56,Cash,WhatsApp,Van delivery
O001340,2024-08-20,C0287,Wholesale / dealer,V16,Tobacco,Nursery bed,35900,0.12,9.9,3881.51,UPI,Phone call,Self pickup
O001341,2024-08-20,C0225,Retail farmer,V16,Tobacco,Nursery bed,3700,0.12,0.0,444.0,Cash,Walk-in,Self pickup
O001342,2024-08-20,C0414,Wholesale / dealer,V16,Tobacco,Nursery bed,72700,0.12,11.7,7703.29,Credit,Phone call,Van delivery
O001343,2024-08-20,C0609,Retail farmer,V16,Tobacco,Nursery bed,4400,0.12,0.0,528.0,Cash,Walk-in,Self pickup
O001344,2024-08-21,C0610,Retail farmer,V02,Chilli,Pro-tray,900,1.48,0.0,1332.0,UPI,Walk-in,Self pickup
O001345,2024-08-21,C0307,Retail farmer,V03,Chilli,Nursery bed,1500,1.17,0.0,1755.0,Cash,Walk-in,Self pickup
O001346,2024-08-21,C0611,Retail farmer,V03,Chilli,Nursery bed,2000,1.13,0.0,2260.0,Cash,Walk-in,Self pickup
O001347,2024-08-21,C0435,Retail farmer,V09,Chilli,Pro-tray,2000,1.66,0.0,3320.0,UPI,Walk-in,Self pickup
O001348,2024-08-21,C0501,Wholesale / dealer,V08,Chilli,Pro-tray,1800,1.55,11.5,2469.15,Credit,Walk-in,Self pickup
O001349,2024-08-21,C0256,Wholesale / dealer,V03,Chilli,Nursery bed,10800,1.15,8.3,11389.14,Cash,Walk-in,Van delivery
O001350,2024-08-21,C0612,Retail farmer,V11,Capsicum,Pro-tray,1600,3.16,0.0,5056.0,UPI,Walk-in,Self pickup
O001351,2024-08-21,C0613,Retail farmer,V11,Capsicum,Pro-tray,700,3.13,0.0,2191.0,Cash,WhatsApp,Self pickup
O001352,2024-08-21,C0448,Retail farmer,V12,Tomato,Nursery bed,600,1.25,0.0,750.0,Cash,Walk-in,Self pickup
O001353,2024-08-21,C0173,Retail farmer,V13,Brinjal,Nursery bed,2000,0.8,0.0,1600.0,Cash,Phone call,Self pickup
O001354,2024-08-21,C0614,Retail farmer,V15,Marigold,Nursery bed,1100,1.28,0.0,1408.0,Credit,Walk-in,Self pickup
O001355,2024-08-21,C0062,Retail farmer,V14,Marigold,Nursery bed,900,1.28,0.0,1152.0,UPI,Walk-in,Self pickup
O001356,2024-08-21,C0615,Home gardener,V14,Marigold,Pro-tray,130,1.81,0.0,235.3,Credit,Phone call,Van delivery
O001357,2024-08-21,C0616,Retail farmer,V16,Tobacco,Nursery bed,7600,0.12,0.2,910.18,Cash,Phone call,Van delivery
O001358,2024-08-21,C0598,Retail farmer,V16,Tobacco,Nursery bed,2400,0.12,0.0,288.0,UPI,Walk-in,Self pickup
O001359,2024-08-22,C0617,Retail farmer,V03,Chilli,Pro-tray,2400,1.66,0.0,3984.0,Credit,Phone call,Self pickup
O001360,2024-08-22,C0570,Retail farmer,V01,Chilli,Pro-tray,700,1.53,0.0,1071.0,UPI,Walk-in,Self pickup
O001361,2024-08-22,C0618,Home gardener,V03,Chilli,Pro-tray,130,1.68,0.0,218.4,Credit,Walk-in,Self pickup
O001362,2024-08-22,C0619,Retail farmer,V06,Chilli,Pro-tray,700,1.33,0.0,931.0,Cash,Phone call,Self pickup
O001363,2024-08-22,C0620,Retail farmer,V03,Chilli,Nursery bed,2500,1.13,0.0,2825.0,UPI,Phone call,Self pickup
O001364,2024-08-22,C0305,Retail farmer,V11,Capsicum,Nursery bed,1400,2.42,0.0,3388.0,Cash,Phone call,Self pickup
O001365,2024-08-22,C0621,Retail farmer,V16,Tobacco,Nursery bed,12000,0.12,1.2,1422.72,Credit,Walk-in,Van delivery
O001366,2024-08-22,C0531,Retail farmer,V16,Tobacco,Nursery bed,7000,0.12,2.9,815.64,Cash,Walk-in,Self pickup
O001367,2024-08-22,C0622,Retail farmer,V16,Tobacco,Nursery bed,8400,0.12,0.6,1001.95,Cash,Walk-in,Self pickup
O001368,2024-08-22,C0623,Retail farmer,V16,Tobacco,Nursery bed,6300,0.12,3.8,727.27,Cash,Phone call,Self pickup
O001369,2024-08-23,C0449,Retail farmer,V06,Chilli,Pro-tray,1500,1.32,0.0,1980.0,UPI,WhatsApp,Self pickup
O001370,2024-08-23,C0414,Wholesale / dealer,V01,Chilli,Nursery bed,15300,1.09,8.9,15192.75,UPI,Walk-in,Van delivery
O001371,2024-08-23,C0624,Retail farmer,V01,Chilli,Nursery bed,3000,1.1,0.0,3300.0,Cash,Phone call,Self pickup
O001372,2024-08-23,C0625,Wholesale / dealer,V05,Chilli,Pro-tray,3800,1.56,8.1,5447.83,UPI,Walk-in,Self pickup
O001373,2024-08-23,C0626,Wholesale / dealer,V03,Chilli,Nursery bed,3900,1.18,10.0,4141.8,UPI,WhatsApp,Self pickup
O001374,2024-08-23,C0627,Retail farmer,V01,Chilli,Pro-tray,3700,1.56,0.0,5772.0,UPI,WhatsApp,Self pickup
O001375,2024-08-23,C0628,Retail farmer,V02,Chilli,Pro-tray,1500,1.49,0.0,2235.0,Cash,Walk-in,Self pickup
O001376,2024-08-23,C0629,Retail farmer,V09,Chilli,Pro-tray,1700,1.72,0.0,2924.0,UPI,Walk-in,Van delivery
O001377,2024-08-23,C0167,Wholesale / dealer,V03,Chilli,Pro-tray,7200,1.6,11.2,10229.76,Credit,Walk-in,Self pickup
O001378,2024-08-23,C0375,Retail farmer,V05,Chilli,Nursery bed,600,1.11,0.0,666.0,Cash,Walk-in,Self pickup
O001379,2024-08-23,C0204,Retail farmer,V07,Chilli,Pro-tray,3000,1.22,0.0,3660.0,Cash,Phone call,Self pickup
O001380,2024-08-23,C0172,Retail farmer,V01,Chilli,Nursery bed,3700,1.09,0.0,4033.0,Cash,Phone call,Self pickup
O001381,2024-08-23,C0521,Retail farmer,V11,Capsicum,Pro-tray,700,3.11,0.0,2177.0,UPI,Walk-in,Van delivery
O001382,2024-08-23,C0215,Wholesale / dealer,V11,Capsicum,Pro-tray,2600,3.21,9.6,7544.78,Credit,Phone call,Self pickup
O001383,2024-08-23,C0261,Retail farmer,V12,Tomato,Pro-tray,600,1.78,0.0,1068.0,UPI,WhatsApp,Self pickup
O001384,2024-08-23,C0125,Wholesale / dealer,V13,Brinjal,Pro-tray,6200,1.2,8.4,6815.04,Credit,Walk-in,Van delivery
O001385,2024-08-23,C0422,Retail farmer,V15,Marigold,Pro-tray,300,1.7,0.0,510.0,Credit,Phone call,Self pickup
O001386,2024-08-23,C0630,Retail farmer,V14,Marigold,Pro-tray,500,1.81,0.0,905.0,Cash,Phone call,Self pickup
O001387,2024-08-23,C0372,Retail farmer,V14,Marigold,Nursery bed,1600,1.27,0.0,2032.0,UPI,Walk-in,Self pickup
O001388,2024-08-23,C0203,Wholesale / dealer,V16,Tobacco,Nursery bed,25400,0.12,10.6,2724.91,UPI,Walk-in,Van delivery
O001389,2024-08-23,C0631,Retail farmer,V16,Tobacco,Nursery bed,6500,0.12,2.5,760.5,Cash,Walk-in,Van delivery
O001390,2024-08-24,C0632,Retail farmer,V07,Chilli,Nursery bed,700,0.9,0.0,630.0,UPI,Phone call,Van delivery
O001391,2024-08-24,C0484,Retail farmer,V01,Chilli,Nursery bed,1700,1.1,0.0,1870.0,Cash,Walk-in,Self pickup
O001392,2024-08-24,C0430,Retail farmer,V02,Chilli,Pro-tray,1800,1.53,0.0,2754.0,Credit,Phone call,Van delivery
O001393,2024-08-24,C0633,Retail farmer,V10,Chilli,Pro-tray,1700,1.34,0.0,2278.0,Cash,WhatsApp,Van delivery
O001394,2024-08-24,C0634,Retail farmer,V09,Chilli,Nursery bed,2200,1.2,0.0,2640.0,Cash,Phone call,Self pickup
O001395,2024-08-24,C0635,Retail farmer,V05,Chilli,Pro-tray,1800,1.62,0.0,2916.0,Cash,Phone call,Self pickup
O001396,2024-08-24,C0576,Retail farmer,V06,Chilli,Nursery bed,2700,0.9,0.0,2430.0,Cash,Walk-in,Self pickup
O001397,2024-08-24,C0212,Wholesale / dealer,V09,Chilli,Nursery bed,10400,1.19,11.7,10928.01,Credit,Phone call,Self pickup
O001398,2024-08-24,C0636,Retail farmer,V08,Chilli,Pro-tray,1100,1.57,0.0,1727.0,Cash,WhatsApp,Van delivery
O001399,2024-08-24,C0252,Retail farmer,V07,Chilli,Pro-tray,1400,1.26,0.0,1764.0,Cash,Phone call,Self pickup
O001400,2024-08-24,C0637,Retail farmer,V11,Capsicum,Pro-tray,800,3.18,0.0,2544.0,Cash,Phone call,Self pickup
O001401,2024-08-24,C0638,Wholesale / dealer,V15,Marigold,Nursery bed,4100,1.27,8.1,4785.23,Credit,Phone call,Van delivery
O001402,2024-08-24,C0639,Retail farmer,V14,Marigold,Pro-tray,600,1.75,0.0,1050.0,UPI,WhatsApp,Self pickup
O001403,2024-08-24,C0531,Retail farmer,V16,Tobacco,Nursery bed,21000,0.12,0.2,2514.96,UPI,Walk-in,Van delivery
O001404,2024-08-25,C0640,Wholesale / dealer,V07,Chilli,Nursery bed,3600,0.88,8.5,2898.72,Cash,Walk-in,Self pickup
O001405,2024-08-25,C0641,Retail farmer,V09,Chilli,Pro-tray,800,1.7,0.0,1360.0,Cash,Walk-in,Self pickup
O001406,2024-08-25,C0642,Retail farmer,V01,Chilli,Pro-tray,800,1.52,0.0,1216.0,UPI,Phone call,Self pickup
O001407,2024-08-25,C0026,Retail farmer,V02,Chilli,Pro-tray,1900,1.54,0.0,2926.0,Cash,Walk-in,Self pickup
O001408,2024-08-25,C0643,Retail farmer,V06,Chilli,Nursery bed,700,0.92,0.0,644.0,UPI,Walk-in,Self pickup
O001409,2024-08-25,C0644,Retail farmer,V03,Chilli,Pro-tray,2100,1.69,0.0,3549.0,UPI,WhatsApp,Van delivery
O001410,2024-08-25,C0427,Wholesale / dealer,V04,Chilli,Nursery bed,11600,1.21,9.2,12744.69,Credit,Phone call,Van delivery
O001411,2024-08-25,C0211,Retail farmer,V11,Capsicum,Nursery bed,1000,2.34,0.0,2340.0,Credit,Walk-in,Self pickup
O001412,2024-08-25,C0645,Home gardener,V12,Tomato,Pro-tray,160,1.8,0.0,288.0,Cash,Walk-in,Self pickup
O001413,2024-08-25,C0316,Retail farmer,V12,Tomato,Nursery bed,1500,1.21,0.0,1815.0,Credit,Phone call,Self pickup
O001414,2024-08-25,C0482,Home gardener,V15,Marigold,Pro-tray,120,1.71,0.0,205.2,Cash,Walk-in,Self pickup
O001415,2024-08-25,C0629,Retail farmer,V14,Marigold,Nursery bed,300,1.31,0.0,393.0,Cash,Phone call,Van delivery
O001416,2024-08-25,C0290,Retail farmer,V16,Tobacco,Nursery bed,18900,0.12,0.2,2263.46,UPI,Walk-in,Self pickup
O001417,2024-08-25,C0514,Wholesale / dealer,V16,Tobacco,Nursery bed,21500,0.12,8.2,2368.44,Credit,WhatsApp,Self pickup
O001418,2024-08-26,C0646,Retail farmer,V05,Chilli,Pro-tray,1900,1.64,0.0,3116.0,Cash,Walk-in,Self pickup
O001419,2024-08-26,C0647,Retail farmer,V08,Chilli,Pro-tray,1800,1.53,0.0,2754.0,Cash,Walk-in,Van delivery
O001420,2024-08-26,C0648,Retail farmer,V03,Chilli,Pro-tray,900,1.68,0.0,1512.0,UPI,Walk-in,Self pickup
O001421,2024-08-26,C0284,Retail farmer,V09,Chilli,Pro-tray,4000,1.68,0.0,6720.0,Cash,Phone call,Self pickup
O001422,2024-08-26,C0599,Retail farmer,V12,Tomato,Nursery bed,800,1.26,0.0,1008.0,UPI,WhatsApp,Self pickup
O001423,2024-08-26,C0649,Retail farmer,V12,Tomato,Pro-tray,2200,1.8,0.0,3960.0,UPI,Walk-in,Self pickup
O001424,2024-08-26,C0561,Retail farmer,V16,Tobacco,Nursery bed,17900,0.12,1.5,2115.78,Cash,WhatsApp,Van delivery
O001425,2024-08-26,C0625,Wholesale / dealer,V16,Tobacco,Nursery bed,72300,0.12,11.5,7678.26,Cash,Walk-in,Van delivery
O001426,2024-08-26,C0305,Retail farmer,V16,Tobacco,Nursery bed,15800,0.12,3.5,1829.64,Cash,Phone call,Van delivery
O001427,2024-08-26,C0647,Retail farmer,V16,Tobacco,Nursery bed,2100,0.12,0.0,252.0,UPI,Walk-in,Self pickup
O001428,2024-08-27,C0650,Retail farmer,V03,Chilli,Pro-tray,2100,1.67,0.0,3507.0,UPI,Walk-in,Self pickup
